off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,0
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,2
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,1
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,2
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,2
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,0
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,2
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,2
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,0
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,2
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,3
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,0
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,0
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,0
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,1
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,2
1627673,203826,1627671,1627675,202662,1628882,1629483,201480,203824,202658,0
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,2
1627673,203826,1627671,203015,202662,1628882,1629483,201480,203824,202658,2
1628882,1629483,201480,203824,202658,1627673,203826,1627671,1627675,202662,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,0
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,0
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,2
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,3
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,2
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,2
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,0
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,3
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,0
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,2
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,0
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,2
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,3
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,2
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,2
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,0
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,2
202250,1628915,1629476,204334,204327,202633,1628932,203825,1629498,1628276,0
202633,1628932,203825,1629498,1628276,202250,1628915,1629476,204334,204327,0
202250,1628915,1629476,203069,101030,202633,1628932,203825,201477,1628276,2
202633,1628932,203825,201477,1628276,202250,1628915,1629476,203069,101030,0
202250,1628915,1629476,203069,101030,202633,1628932,203825,201477,1628276,0
202633,1628932,203825,201477,1628276,202250,1628915,1629476,203069,101030,0
202250,1628915,1629476,203069,101030,202633,1628932,203825,201477,1628276,0
202633,204324,203825,201477,202641,202250,1628915,1629476,203069,101030,2
202250,1628915,1629476,203069,101030,202633,204324,203825,201477,202641,0
202633,204324,203825,201477,202641,202250,1628915,1629476,203069,101030,0
202250,1628915,203839,203069,101030,202633,204324,203825,201477,202641,0
202633,204324,203411,201477,202641,202250,1628915,203839,203069,101030,2
202250,1628915,203839,203069,101030,1628917,204324,203411,201477,202641,0
1628917,204324,203411,201477,202641,202250,1628915,203839,203069,101030,3
202250,1628915,203839,203069,101030,1628917,204324,203411,201477,202641,0
1628917,204324,203411,201477,202641,202250,1628915,203839,203069,101030,0
202250,1628915,203839,203069,101030,1628917,204324,203411,201477,202641,2
1628917,204324,203411,201477,202641,202250,1628915,203839,203069,101030,0
1628248,101030,204334,1628915,204327,203411,201477,202641,1628932,204324,0
203411,201477,202641,1628932,204324,1628248,101030,204334,1628915,204327,2
1628248,101030,204334,1628915,204327,203411,201477,202641,1628932,204324,3
203411,201477,202641,1628932,204324,1628248,101030,204334,1628915,204327,3
1628248,101030,204334,1628915,204327,203411,201477,202641,1628932,204324,2
203411,201477,202641,1628932,204324,1628248,101030,204334,1628915,204327,0
1628248,101030,204334,1628915,204327,203411,201477,202641,1628932,204324,0
203825,201477,1628276,1628932,202633,1628248,101030,202250,1629476,204327,2
1628248,101030,202250,1629476,204327,203825,201477,1628276,1628932,202633,0
203825,201477,1628276,1628932,202633,1628248,101030,202250,1629476,204327,0
1628248,101030,202250,1629476,204327,203825,201477,1628276,1628932,202633,0
203825,201477,1628276,1628932,202633,1628248,101030,202250,1629476,204327,2
1628248,101030,202250,1629476,204327,203825,201477,1628276,1628932,202633,3
203825,201477,1628276,1628932,202633,1628248,101030,202250,1629476,204327,0
1628248,101030,202250,1629476,204327,203825,201477,1628276,1628932,202633,3
203825,201477,1628276,1628932,202633,1628248,101030,202250,1629476,204327,0
1628248,101030,202250,1629476,204327,203825,201477,1628276,1628932,202633,2
203825,1629498,1628276,1628932,202633,1628248,101030,202250,1629476,204327,0
1628248,101030,202250,1629476,204327,203825,1629498,1628276,1628932,202633,0
203825,1629498,1628276,1628932,202633,1628248,101030,202250,1629476,204327,0
1628248,101030,202250,1629476,204327,203825,1629498,1628276,1628932,202633,2
203825,1629498,1628276,1628932,202633,1628248,101030,202250,1629476,204327,0
1628248,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,0
203825,1629498,1628276,204324,202633,1628248,1628915,202250,1629476,204327,1
1628248,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,0
203825,1629498,1628276,204324,202633,1628248,1628915,202250,1629476,204327,2
1628248,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,0
203825,1629498,1628276,204324,202633,1628248,1628915,202250,1629476,204327,0
1628248,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,0
203825,1629498,1628276,204324,202633,1628248,1628915,202250,1629476,204327,0
1628248,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,0
203825,1629498,1628276,204324,202633,204334,1628915,202250,1629476,204327,1
204334,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,0
203825,1629498,1628276,204324,202633,204334,1628915,202250,1629476,204327,3
204334,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,0
203825,1629498,1628276,204324,202633,204334,1628915,202250,1629476,204327,0
204334,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,2
203825,1629498,1628276,204324,202633,204334,1628915,202250,1629476,204327,0
204334,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,0
203825,1629498,1628276,204324,202633,203069,1628915,202250,1629476,204327,2
203069,1628915,202250,1629476,204327,203825,1629498,1628276,204324,202633,3
203825,1629498,1628276,204324,202633,203069,1628915,202250,1629476,204327,0
1628915,101030,204334,202250,1629476,1629498,202633,1628276,1628932,203825,0
1629498,202633,1628276,1628932,203825,1628915,101030,204334,202250,1629476,2
1628915,101030,204334,202250,1629476,1629498,202633,1628276,1628932,203825,0
1629498,202633,1628276,1628932,203825,1628915,101030,204334,202250,1629476,0
1628915,101030,203069,202250,1629476,1629498,202633,1628276,1628932,203825,3
1629498,202633,1628276,1628932,203825,1628915,101030,203069,202250,1629476,0
1628915,101030,203069,202250,1629476,1629498,202633,1628276,1628932,203825,0
1629498,202633,1628276,1628932,203825,1628915,101030,203069,202250,1629476,2
1628915,101030,203069,202250,1629476,1629498,202633,1628276,1628932,203825,0
1629498,202633,1628276,1628932,203825,1628915,101030,203069,202250,1629476,2
1628915,101030,203069,202250,1629476,1629498,202633,1628276,1628932,203825,0
1629498,202633,1628276,1628932,203825,1628915,101030,203069,202250,1629476,2
1628915,101030,203069,202250,1629476,1629498,202633,1628276,1628932,203825,0
1629498,202633,1628276,1628932,203825,1628915,101030,203069,202250,1629476,2
1628915,101030,203069,202250,1629476,1629498,202633,1628276,1628932,203825,2
201477,202633,1628276,1628932,203825,1628915,101030,1629566,202250,204327,0
1628915,101030,1629566,202250,204327,201477,202633,1628276,1628932,203825,2
201477,202633,1628276,1628932,203825,1628915,101030,1629566,202250,204327,2
1628915,101030,1629566,202250,204327,201477,202633,1628276,1628932,203825,2
201477,202633,1628276,1628932,203825,1628915,101030,1629566,202250,204327,0
1628915,101030,1629566,202250,204327,201477,202633,1628276,1628932,203825,0
201477,202633,1628276,1628932,203825,1628915,101030,1629566,202250,204327,3
1628915,101030,1629566,202250,204327,201477,202633,1628276,1628932,203825,0
201477,202633,1628276,1628932,203825,1628915,101030,1629566,202250,204327,3
1628915,101030,1629566,202250,204327,201477,202633,1628276,1628932,203825,0
201477,202633,1628276,1628932,203825,1628915,1629476,1629566,202250,204327,2
1628915,1629476,1629566,202250,204327,201477,202633,1628276,1628932,203825,0
201477,202633,1628276,204324,203825,1628915,1629476,1629566,202250,204327,0
1628915,1629476,1629566,202250,204327,201477,202633,1628276,204324,203825,0
201477,202633,1628276,204324,203825,1628915,1629476,1629566,202250,204327,0
1628915,1629476,1629566,202250,204327,201477,202633,1628276,204324,203825,2
201477,202633,1628276,204324,203825,1628915,1629476,1629566,202250,204327,0
1628915,1629476,1629566,1628248,204327,201477,1628917,202641,204324,203825,0
201477,1628917,202641,204324,203825,1628915,1629476,1629566,1628248,204327,0
1628915,1629476,1629566,1628248,204327,201477,1628917,202641,204324,203825,0
201477,1628917,202641,204324,203825,1628915,1629476,1629566,1628248,204327,0
1628915,1629476,1629566,1628248,204327,201477,1628917,202641,204324,203825,2
201477,1628917,202641,204324,203825,1628915,1629476,1629566,1628248,204327,0
1628915,1629476,1629566,1628248,204327,201477,1628917,202641,204324,203825,0
203825,202641,1628932,201477,204324,1628915,1629476,1628248,1629566,204327,4
1628915,1629476,1628248,1629566,204327,203825,202641,1628932,201477,204324,2
203825,202641,1628932,201477,204324,1628915,1629476,1628248,1629566,204327,3
1628915,1629476,1628248,1629566,204327,203825,202641,1628932,201477,204324,0
203411,202641,1628932,201477,204324,203839,101030,1628248,1629566,204327,1
203839,101030,1628248,1629566,204327,203411,202641,1628932,201477,204324,2
203411,202641,1628932,201477,204324,203839,101030,1628248,1629566,204327,0
203839,101030,1628248,1629566,204327,203411,202641,1628932,201477,204324,0
203411,202641,1628932,201477,204324,203839,101030,1628248,1629566,204327,0
203839,101030,1628248,1629566,204327,203411,202641,1628932,201477,204324,3
203411,202641,1628932,201477,204324,203839,101030,1628248,1629566,204327,0
203839,101030,1628248,1629566,204327,203411,202641,1628932,201477,204324,0
203411,202641,1628932,201477,204324,203839,1629476,1628248,1629566,204327,1
203839,1629476,1628248,1629566,204327,203411,202641,1628932,201477,204324,0
203411,202641,1628932,201477,204324,203839,1629476,1628248,1629566,204327,2
203839,1629476,1628248,1629566,204327,203411,202641,1628932,201477,204324,0
203411,202641,1628932,201477,204324,203839,1629476,1628248,1629566,204327,2
203839,1629476,1628248,1629566,204327,203411,202641,1628932,201477,204324,0
203411,202641,1628932,201477,204324,203839,1629476,1628248,1629566,204327,2
203839,1629476,1628248,1629566,204327,203411,202641,1628932,201477,204324,0
203411,202641,1629498,1628917,204324,203839,203069,1628248,1628915,204327,2
203839,203069,1628248,1628915,204327,203411,202641,1629498,1628917,204324,0
203411,202641,1629498,1628917,204324,203839,203069,1628248,1628915,204327,1
203839,203069,1628248,1628915,204327,203411,202641,1629498,1628917,204324,0
203411,202641,1629498,1628917,204324,203839,203069,1628248,1628915,204327,2
203839,203069,1628248,1628915,204327,203411,202641,1629498,1628917,202670,2
203411,202641,1629498,1628917,202670,203839,203069,1628248,1628915,204327,0
203839,203069,1628248,1628915,204327,203411,202641,1629498,1628917,202670,0
203411,202641,1629498,1628917,202670,203839,203069,1628248,1628915,204327,0
203839,203069,1628248,1629566,204327,203411,202641,1629498,1628917,202670,2
203411,202641,1629498,1628917,202670,203839,203069,1628248,1629566,204327,3
203839,203069,1628248,1629566,204327,203411,202641,1629498,1628917,202670,0
203411,202641,1629498,1628917,202670,203839,203069,1628248,1629566,204327,1
203839,203069,1628248,1629566,204327,203411,202641,1629498,1628917,202670,2
203411,202641,1629498,1628917,202670,203839,203069,1628248,1629566,204327,0
203839,203069,1628248,1629566,204327,203411,202641,1629498,1628917,202670,0
203411,202641,1629498,1628917,202670,203839,203069,1628248,1629566,204327,2
203014,203437,201496,203029,203833,201506,201911,203399,1628878,204333,0
201506,201911,203399,1628878,204333,203014,203437,201496,203029,203833,0
203014,203437,201496,203029,203833,201506,201911,203403,1628878,204333,0
201506,201911,203403,1628878,204333,203014,203437,201496,203029,203833,2
203014,203437,201496,203029,203833,201506,201911,203403,1628878,204333,0
201506,201911,203403,1628878,204333,203014,203437,201496,203029,203833,2
203014,203437,201496,203029,203833,201506,201911,203403,1628878,204333,0
201506,201911,203403,1628878,204333,203014,203437,201496,203029,203833,0
203014,203437,201496,203029,203833,201506,201911,203403,1628878,204333,2
201506,201911,203403,1628878,204333,203014,203437,201496,203029,203833,0
203014,203437,201496,203029,203833,201506,201911,203403,1628878,204333,3
201506,201911,203403,1628878,204333,203014,203437,201496,203029,203833,0
203014,203437,201496,203029,203833,201506,201911,203403,1628878,204333,0
201506,201911,203403,1628878,204333,203014,203437,201496,203029,203833,0
203014,203437,201496,203029,203833,201506,201911,203403,1628878,204333,0
201506,201911,203403,1628878,204333,203014,203437,201496,203029,203833,1
203014,203437,201496,203029,203833,201506,201911,203403,1628878,1628278,2
201506,201911,203403,1628878,1628278,203014,203437,201496,203029,203833,0
203014,203437,201496,203029,203833,201506,201911,203403,1628878,1628278,0
201506,201911,203403,1628878,1628278,203014,203437,201496,203029,203833,2
203014,203437,201496,203029,203833,201506,201911,203403,1628878,1628278,3
201506,201911,203403,1628878,1628278,203014,203437,203823,203029,203833,2
203014,203437,203823,203029,203833,201506,201911,203403,1628878,1628278,0
201506,201911,203403,1628878,1628278,203014,203437,203823,203029,203833,0
203014,203437,203823,203029,203833,201506,201911,203403,1628878,1628278,3
201506,201911,203403,1628878,1628278,203014,203437,203823,203029,203833,2
203014,203437,203823,203029,203833,201506,201911,203403,1628878,1628278,2
1628899,201911,203403,1627672,1628278,203014,1628282,203823,203029,203833,0
203014,1628282,203823,203029,203833,1628899,201911,203403,1627672,1628278,2
1628899,201911,203403,1627672,1628278,203014,1628282,203823,203029,203833,2
203014,1628282,203823,203029,203833,1628899,201911,203403,1627672,1628278,3
1628899,201911,203403,1627672,1628278,203014,1628282,203823,203029,203833,2
203014,1628282,203823,203029,203833,1628899,201911,203403,1627672,1628278,3
1628899,201911,203403,1627672,1628278,203014,1628282,203823,203029,203833,2
203014,1628282,203823,203029,203833,1628899,201911,203403,1627672,1628278,0
1628899,201911,203403,1627672,1628278,203014,1628282,203823,203029,203833,0
203014,1628282,203823,203029,203833,1628899,201911,203403,1627672,1628278,3
1628899,201911,203403,1627672,1628278,1629480,1628282,203823,100949,203833,2
1629480,1628282,203823,100949,203833,1628899,201911,203403,1627672,1628278,2
1628899,201911,203403,1627672,1628278,1629480,1628282,203823,100949,203833,2
203029,1628282,203823,100949,203833,1628899,201911,203403,1627672,1628278,1
1628899,203403,1627672,1628278,204333,203823,203833,1629480,100949,1628282,0
203823,203833,1629480,100949,1628282,1628899,203403,1627672,1628278,204333,2
1628899,203403,1627672,1628278,204333,203823,203833,1629480,100949,1628282,0
203823,203833,1629480,100949,1628282,1628899,203403,1627672,1628278,204333,0
1628899,203403,1627672,1628278,204333,203823,203833,1629480,100949,1628282,0
203823,203833,1629480,100949,1628282,1628899,203403,1627672,1628278,204333,0
1628899,203403,1627672,1628278,204333,203823,203833,1629480,100949,1628282,0
203823,203833,1629480,100949,1628282,1628899,203403,1627672,1628278,204333,2
1628899,203403,1627672,1628278,204333,203823,1629497,1629480,100949,1628282,2
203823,1629497,1629480,100949,1628282,1628899,203403,1627672,1628278,204333,3
201911,203403,1628878,201506,204333,201496,1629497,1629480,100949,1628282,0
201496,1629497,1629480,100949,1628282,201911,203403,1628878,201506,204333,0
201911,203403,1628878,201506,204333,201496,1629497,1629480,100949,1628282,3
201496,1629497,1629480,100949,1628282,201911,203403,1628878,201506,204333,2
201911,203403,1628878,201506,204333,201496,1629497,1629480,100949,1628282,2
201496,1629497,1629480,100949,1628282,201911,203403,1628878,201506,204333,2
201911,203403,1627672,201506,204333,201496,1629497,1629480,100949,1628282,2
201496,1629497,1629480,100949,1628282,201911,203403,1627672,201506,204333,0
201911,203403,1627672,201506,204333,201496,1629497,203014,100949,1628282,3
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,0
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,0
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,0
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,2
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,2
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,3
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,3
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,0
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,3
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,3
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,0
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,0
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,3
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,2
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,0
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,0
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,0
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,0
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,0
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,2
201496,203437,203014,203833,203029,201911,203403,1627672,201506,204333,0
201911,203403,1627672,201506,204333,201496,203437,203014,203833,203029,0
201911,203403,204333,201506,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,201506,1628878,0
201911,203403,204333,201506,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,201506,1628878,0
201911,203403,204333,201506,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,201506,1628878,2
201911,203403,204333,201506,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,201506,1628878,2
201911,203403,204333,201506,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,201506,1628878,0
201911,203403,204333,201506,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,201506,1628878,2
201911,203403,204333,201506,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,201506,1628878,3
201911,203403,204333,201506,1628878,203014,203437,203029,201496,203833,2
203014,203437,203029,201496,203833,201911,203403,204333,1628899,1628878,2
201911,203403,204333,1628899,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,1628899,1628878,3
201911,203403,204333,1628899,1628878,203014,203437,203029,201496,203833,0
203014,203437,203029,201496,203833,201911,203403,204333,1628899,1627672,0
201911,203403,204333,1628899,1627672,203014,203437,1628282,201496,203833,2
203014,203437,1628282,201496,203833,201911,203403,204333,1628899,1627672,0
201911,203403,204333,1628899,1627672,203014,203437,1628282,201496,203833,2
203014,203437,1628282,201496,203833,201911,203403,204333,1628899,1627672,2
201911,203403,204333,1628899,1627672,203014,203437,1628282,201496,203833,0
203014,203437,1628282,201496,203833,201911,203403,204333,1628899,1627672,0
201911,203403,204333,1628899,1627672,203014,203437,1628282,201496,203833,0
203014,203437,1628282,201496,203833,201911,203403,204333,1628899,1627672,2
201911,203403,204333,1628899,1627672,203014,203437,1628282,201496,203833,2
203014,203437,1628282,201496,203833,201911,203403,204333,1628899,1627672,2
201911,203403,204333,1628899,1627672,203014,203437,1628282,201496,203833,0
203014,203437,1628282,201496,203833,201911,203403,204333,1628899,1627672,3
201911,203403,204333,1628899,1627672,203014,203437,1628282,201496,203833,0
203823,100949,1628282,1629480,203833,1628278,1628878,204333,1628899,1627672,0
1628278,1628878,204333,1628899,1627672,203823,100949,1628282,1629480,203833,3
203823,100949,1628282,1629480,203833,1628278,1628878,204333,1628899,1627672,0
203823,1629497,1628282,1629480,100949,1628878,1627672,204333,1628278,1628899,0
1628878,1627672,204333,1628278,1628899,203823,1629497,1628282,1629480,100949,2
203823,1629497,1628282,1629480,100949,1628878,1627672,204333,1628278,1628899,0
1628878,1627672,204333,1628278,1628899,203823,1629497,1628282,1629480,100949,2
203823,1629497,1628282,1629480,100949,1628878,1627672,204333,1628278,1628899,3
1628878,1627672,204333,1628278,1628899,203823,1629497,1628282,1629480,100949,0
203823,1629497,1628282,1629480,100949,1628878,1627672,204333,1628278,1628899,0
1628878,1627672,204333,1628278,1628899,203823,1629497,1628282,1629480,100949,2
203823,1629497,1628282,1629480,100949,1628878,1627672,204333,1628278,1628899,0
1628878,1627672,204333,1628278,1628899,203823,1629497,1628282,1629480,100949,0
203823,1629497,1628282,1629480,100949,1628878,1627672,204333,1628278,1628899,0
1628878,1627672,204333,1628278,1628899,203823,1629497,1628282,1629480,100949,2
203823,1629497,1628282,1629480,100949,1628878,1627672,201911,1628278,1628899,2
1628878,1627672,201911,1628278,1628899,203823,1629497,1628282,1629480,100949,3
203823,1629497,1628282,1629480,100949,1628878,1627672,201911,1628278,1628899,0
204333,1627672,201911,1628278,1628899,203029,203833,201496,203014,100949,3
203029,203833,201496,203014,100949,204333,1627672,201911,1628278,1628899,2
204333,1627672,201911,1628278,1628899,203029,203833,201496,203014,100949,2
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,0
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,1
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,2
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,0
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,0
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,2
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,3
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,0
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,3
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,0
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,0
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,3
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,0
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,2
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,2
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,0
203029,203833,201496,203014,203437,204333,1627672,201911,1628278,201506,2
204333,1627672,201911,1628278,201506,203029,203833,201496,203014,203437,0
203029,203833,201496,203014,203437,204333,1627672,203035,1628278,1628899,3
204333,1627672,203035,1628278,1628899,203029,203833,201496,203014,203437,0
203029,203833,201496,203014,203437,204333,1627672,203035,1628278,1628899,2
204333,1627672,203035,1628278,1628899,203029,203833,201496,203014,203437,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,2
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,0
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,2
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,2
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,0
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,2
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,0
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,0
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,2
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,0
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,2
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,2
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,3
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203849,2
204330,1629481,203866,1628277,203849,202650,203828,201516,1628890,202664,2
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203017,2
204330,1629481,203866,1628277,203017,202650,203828,201516,1628890,202664,3
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203017,0
204330,1629481,203866,1628277,203017,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203017,0
204330,1629481,203866,1628277,203017,202650,203828,201516,1628890,202664,2
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203017,0
204330,1629481,203866,1628277,203017,202650,203828,201516,1628890,202664,0
202650,203828,201516,1628890,202664,204330,1629481,203866,1628277,203017,0
1627677,1629481,203866,1628273,203017,202650,204323,201516,1627674,202664,0
202650,204323,201516,1627674,202664,1627677,1629481,203866,1628273,203017,0
1627677,1629481,203866,1628273,203017,202650,204323,201516,1627674,202664,2
202650,204323,201516,1627674,202664,1627677,1629481,203866,1628273,203017,2
1627677,1629481,203866,1628273,203849,202650,204323,201516,1627674,1628931,0
202650,204323,201516,1627674,1628931,1627677,1629481,203866,1628273,203849,3
1627677,1629481,203866,1628273,203849,202650,204323,201516,1627674,1628931,2
202650,204323,201516,1627674,1628931,1627677,1629481,203866,1628273,203849,0
1627677,1629481,203866,1628273,203849,202650,204323,201516,1627674,1628931,2
202650,204323,201516,1627674,1628931,1627677,1629481,203866,1628273,203849,3
1627677,1629481,203866,1628273,203849,202650,204323,201516,1627674,1628931,0
203849,1628907,1628277,1627677,1628273,204323,1628890,203828,1628931,1627674,0
204323,1628890,203828,1628931,1627674,203849,1628907,1628277,1627677,1628273,0
203849,1628907,1628277,1627677,1628273,204323,1628890,203828,1628931,1627674,0
204323,1628890,203828,1628931,1627674,203849,1628907,1628277,1627677,1628273,0
203849,1628907,1628277,1627677,1628273,204323,1628890,203828,1628931,1627674,0
204323,1628890,203828,1628931,1627674,203849,1628907,1628277,1627677,1628273,0
203849,1628907,1628277,1627677,1628273,204323,1628890,203828,1628931,1627674,0
204323,1628890,203828,1628931,1627674,203849,1628907,1628277,1627677,1628273,0
203849,1628907,1628277,1627677,1628273,204323,1628890,203828,1628931,1627674,0
204323,1628890,203828,1628931,1627674,203866,1629481,1628277,203017,204330,2
