off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
204321,203827,204319,100720,1627668,1628927,1627676,204365,200676,203831,0
1628927,1627676,204365,200676,203831,204321,203827,204319,100720,1627668,2
204321,203827,204319,100720,1627668,1628927,1627676,204365,200676,203831,0
1628927,1627676,204365,200676,203831,204321,203827,204319,100720,1627668,2
204321,203827,204319,100720,1627668,1628927,1627676,204365,200676,203831,2
1628927,1627676,204365,200676,203831,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,1628927,1627676,204365,200676,203831,0
1628927,1627676,204365,200676,203831,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,1628927,1627676,204365,200676,203831,0
1628927,1627676,204365,200676,203831,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,1628927,1627676,204365,200676,203831,2
1628927,1627676,204365,200676,203831,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,1628927,1627676,204365,200676,203831,0
1628927,1627676,204365,200676,203831,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,1628927,1628909,203859,200676,203831,1
1628927,1628909,203859,200676,203831,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,1628927,1628909,203859,200676,203831,0
200676,1628909,1627676,203831,1628927,203827,100720,204321,204319,1627668,0
203827,100720,204321,204319,1627668,200676,1628909,1627676,203831,1628927,2
200676,1628909,1627676,203831,1628927,203827,100720,204321,204319,1627668,0
203827,100720,204321,204319,1627668,200676,1628909,1627676,203831,1628927,0
200676,1628909,1627676,203831,1628927,203827,100720,204321,204319,1627668,0
203827,100720,204321,204319,1627668,200676,1628909,1627676,203831,1628927,0
200676,1628909,1627676,203831,1628927,203827,100720,204321,204319,1627668,2
203827,100720,204321,204319,1627668,200676,1628909,1627676,203831,1628927,2
200676,1628909,1627676,203831,1628927,203827,100720,204321,204319,1627668,0
203827,100720,204321,204319,1627668,200676,1628909,1627676,203831,1628927,2
200676,1628909,204365,203831,203859,203827,100720,204321,204319,1627668,3
203827,100720,204321,204319,1627668,200676,1628909,204365,203831,203859,0
200676,1628909,204365,203831,203859,203827,100720,204321,204319,1627668,0
203827,100720,204321,204319,1627668,200676,1628909,204365,203831,203859,0
200676,1628909,204365,203831,203859,203827,100720,204321,204319,1627668,0
203827,100720,204321,204319,1627668,200676,1628909,204365,203831,203859,0
200676,1628909,204365,203831,203859,203827,100720,204321,204319,1627668,0
203827,100720,204321,204319,1627668,200676,1628909,204365,203831,203859,3
200676,1628909,204365,1628286,203859,203827,100720,204321,204319,1627668,0
203827,100720,204321,204319,1627668,200676,1628909,204365,1628286,203859,1
200676,1628909,204365,1628286,203859,203827,100720,204321,204319,1627668,2
203827,100720,204321,204319,1627668,200676,1628909,204365,1628286,203859,2
200676,1628909,204365,1628286,1628927,203827,100720,1628886,204319,1627668,2
203827,100720,1628886,204319,1627668,200676,1628909,204365,1628286,1628927,1
200676,1628909,204365,1628286,1628927,203827,100720,1628886,204319,1627668,0
203827,100720,1628886,204319,1627668,200676,1628909,204365,1628286,1628927,3
200676,1628909,204365,1628286,1628927,203827,100720,1628886,204319,1627668,3
203827,100720,1628886,204319,1627668,200676,1628909,204365,1628286,1628927,0
200676,1628909,204365,1628286,1628927,203827,100720,1628886,204319,1627668,2
203827,100720,1628886,204319,1627668,200676,1628909,204365,1628286,1628927,0
200676,1628909,204365,1628286,1628927,201907,201518,1628886,204319,1627668,0
201907,201518,1628886,204319,1627668,200676,1628909,204365,1628286,1628927,0
200676,1628909,204365,1628286,1628927,201907,201518,1628886,204319,1627668,0
201907,201518,1628886,204319,1627668,200676,1628909,204365,1628286,1628927,0
200676,1628909,204365,1628286,1628927,201907,201518,1628886,204319,1627668,0
201907,201518,1628886,204319,204321,200676,1628909,204365,1628286,1628927,1
200676,1628909,204365,1628286,1628927,201907,201518,1628886,204319,204321,0
201907,201518,1628886,201049,204321,200676,1628909,204365,1628286,1628927,2
200676,1628909,204365,1628286,1628927,201907,201518,1628886,201049,204321,0
1628886,201518,201049,204321,201907,203405,1628286,1628927,1627676,1628868,0
203405,1628286,1628927,1627676,1628868,1628886,201518,201049,204321,201907,0
1628886,201518,201049,204321,201907,203405,1628286,1628927,1627676,1628868,0
203405,1628286,1628927,1627676,1628868,1628886,201518,201049,204321,201907,2
1628886,201518,201049,204321,201907,203405,1628286,1628927,1627676,1628868,2
203405,1628286,1628927,1627676,1628868,1628886,201518,201049,204321,201907,0
1628886,201518,201049,204321,201907,203405,1628286,1628927,1627676,1628868,0
203405,1628286,1628927,203859,1628868,1628886,201518,201049,100720,1627668,2
1628886,201518,201049,100720,1627668,203405,1628286,1628927,203859,1628868,0
203405,1628286,1628927,203859,1628868,1628886,201518,201049,100720,1627668,0
1628886,201518,201049,100720,1627668,200676,1628286,1628927,203859,1628868,3
200676,1628286,1628927,203859,1628868,1628886,201518,201049,100720,1627668,0
1628886,201518,201049,100720,1627668,200676,1628286,1628927,203859,1628868,0
200676,1628286,1628927,203859,1628868,1628886,201518,201049,100720,1627668,0
1628886,201518,204319,100720,1627668,200676,203831,1628927,204365,1628909,0
200676,203831,1628927,204365,1628909,1628886,201518,204319,100720,1627668,0
1628886,201518,204319,100720,1627668,200676,203831,1628927,204365,1628909,0
200676,203831,1628927,204365,1628909,1628886,201518,204319,100720,1627668,0
1628886,201518,204319,100720,1627668,200676,203831,1628927,204365,1628909,2
200676,203831,1628927,204365,1628909,1628886,201518,204319,100720,1627668,2
1628886,201518,204319,100720,1627668,200676,203831,1628927,204365,1628909,0
200676,203831,1628927,204365,1628909,1628886,201518,204319,100720,1627668,0
1628886,201518,204319,100720,1627668,200676,203831,1628927,204365,1628909,2
200676,203831,1628927,204365,203859,204321,203827,204319,100720,1627668,3
204321,203827,204319,100720,1627668,200676,203831,1628927,204365,203859,0
200676,203831,1628927,204365,203859,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,200676,203831,1628927,204365,203859,2
200676,203831,1628927,204365,203859,204321,203827,204319,100720,1627668,3
204321,203827,204319,100720,1627668,200676,203831,1628927,204365,203859,2
200676,203831,1628927,204365,203859,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,200676,203831,1628927,204365,203859,0
1627676,1628868,1628286,204365,203405,204321,203827,1628886,201907,1628244,2
204321,1628920,1628886,201907,1628244,1627676,1628868,1628286,204365,203405,0
1627676,1628868,1628286,204365,203405,204321,1628920,1628886,201907,1628244,3
204321,1628920,1628886,201907,1628244,1627676,1628868,1628286,204365,203405,0
1627676,1628868,1628286,204365,203405,204321,1628920,1628886,201907,1628244,2
204321,1628920,1628886,201907,1628244,1627676,1628868,1628286,204365,203405,3
1627676,1628868,1628286,204365,203405,204321,1628920,1628886,201907,1628244,0
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,0
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,2
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,3
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,3
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,3
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,0
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,3
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,3
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,0
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,0
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,2
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,0
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,2
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,0
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,3
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,3
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,0
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,2
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,2
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,2
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,2
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,2
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,0
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,2
203827,204319,100720,204321,1627668,202633,203400,203866,1628922,1628277,0
202633,203400,203866,1628922,1628277,203827,204319,100720,204321,1627668,0
201518,204319,1628886,204321,1627668,202633,203400,203866,1628922,1628277,0
202633,203400,203866,1628922,1628277,201518,204319,1628886,204321,1627668,0
201518,204319,1628886,204321,1627668,202633,203400,203866,1628922,1628277,2
202633,203400,203866,1628922,1628277,201518,204319,1628886,204321,1627668,0
201518,204319,1628886,204321,1627668,202633,203400,203866,1628922,1628277,0
202633,203400,203866,1628922,1627672,201518,204319,1628886,201907,1627668,2
201518,204319,1628886,201907,1627668,202633,203400,203866,1628922,1627672,0
202633,203400,203866,1628922,1627672,201518,204319,1628886,201907,1627668,0
201518,204319,1628886,201907,1627668,202633,203400,203866,1628922,1627672,3
202633,203400,203866,1628922,1627672,201518,204319,1628886,201907,1627668,3
201518,204319,1628886,201907,1627668,203017,203400,203866,1628922,1627672,2
203017,203400,203866,1628922,1627672,201518,204319,1628886,201907,1627668,2
201518,204319,1628886,201907,1627668,203017,203400,203866,1628922,1627672,2
203017,203400,203866,1628922,1627672,201518,204319,1628886,201907,1627668,0
201518,204319,1628886,201907,1627668,203017,203400,203866,1628922,1627672,0
203017,203400,203866,1628922,1627672,201518,204319,1628886,201907,1627668,0
203017,1628922,1627672,202633,1628285,201907,1628244,100720,201049,201518,0
201907,1628244,100720,201049,201518,203017,1628922,1627672,202633,1628285,0
203017,1628922,1627672,202633,1628285,201907,1628244,100720,201049,201518,2
201907,1628244,100720,201049,201518,203017,1628922,1627672,202633,1628285,2
203017,1628922,1627672,202633,1628285,201907,1628244,100720,201049,201518,0
201907,1628244,100720,201049,201518,203017,1628922,1627672,202633,1628285,3
203017,1628273,1627672,202633,1628285,201907,1628244,100720,201049,201518,0
201907,1628244,100720,201049,201518,203017,1628273,1627672,202633,1628285,3
203017,1628273,1627672,202633,1628285,201907,1628244,100720,201049,201518,0
201907,1628244,100720,201049,201518,204297,1628273,1627672,202633,203400,2
204297,1628273,1627672,202633,203400,201907,1628244,100720,201049,201518,0
201907,1628244,100720,201049,201518,204297,1628273,1627672,202633,203400,0
204297,1628273,1627672,202633,203400,1627668,1628244,100720,201049,201518,0
1627668,1628244,100720,201049,201518,204297,1628273,1627672,202633,203400,0
204297,1628273,1627672,202633,203400,1627668,1628244,100720,201049,201518,2
1627668,1628244,100720,201049,203827,204297,1628273,1627672,202633,203400,2
204297,1628273,1627672,202633,203400,1627668,1628244,100720,201049,203827,2
1627668,1628244,100720,201049,203827,204297,1628273,1627672,202633,203400,2
204297,1628273,1627672,202633,203400,1627668,1628244,100720,201049,203827,0
1627668,1628244,100720,201049,203827,204297,1628273,1627672,202633,203400,0
204297,1628273,1627672,202633,203400,1627668,1628244,100720,201049,203827,0
1627668,204321,100720,204319,203827,203866,1628273,1627672,202633,203400,0
203866,1628273,1627672,202633,203400,1627668,204321,100720,204319,203827,0
1627668,204321,100720,204319,203827,203866,1628273,1627672,202633,203400,0
203866,1628273,1628922,202633,203400,1627668,204321,100720,204319,203827,0
1627668,204321,100720,204319,203827,203866,1628273,1628922,202633,203400,0
203866,1628273,1628922,202633,203400,1627668,204321,100720,204319,203827,0
1627668,204321,100720,204319,203827,203866,1628273,1628922,202633,203400,2
203866,1628273,1628922,202633,203400,1627668,204321,100720,204319,203827,0
1627668,204321,100720,204319,203827,203866,1628273,1628922,202633,203400,2
203866,1628273,1628922,202633,203400,1627668,204321,100720,204319,1628920,3
1627668,204321,100720,204319,1628920,203866,1628273,1628922,202633,203400,2
203866,1628277,1628922,202633,203400,1627668,204321,100720,204319,1628920,2
1627668,204321,100720,204319,1628920,203866,1628277,1628922,202633,203400,0
203866,1628277,1628922,202633,203400,1627668,204321,100720,204319,1628920,3
1627668,204321,100720,204319,1628920,203866,1628277,1628922,202633,203400,0
203866,1628277,1628922,202633,203400,1627668,1628244,100720,204319,1628920,2
1627668,1628244,100720,204319,1628920,203866,1628277,1628922,202633,203400,0
203866,1628277,1628922,202633,203400,1627668,1628244,100720,204319,1628920,0
203866,202633,1628277,203400,1628922,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,203866,202633,1628277,203400,1628922,2
203866,202633,1628277,203400,1628922,204321,203827,204319,100720,1627668,2
204321,203827,204319,100720,1627668,203866,202633,1628277,203400,1628922,0
203866,202633,1628277,203400,1628922,204321,203827,204319,100720,1627668,3
204321,203827,204319,100720,1627668,203866,202633,1628277,203400,1628922,2
203866,202633,1628277,203400,1628922,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,203866,202633,1628277,203400,1628922,0
203866,202633,1628277,203400,1628922,204321,203827,204319,100720,1627668,0
204321,203827,204319,100720,1627668,203866,202633,1628277,203400,1628922,2
203866,202633,1628277,203400,1628922,204321,201518,204319,100720,1627668,0
204321,201518,204319,100720,1627668,203866,202633,1628277,203400,1628922,0
203866,202633,1628277,203400,1628922,1628244,201518,204319,100720,1627668,1
1628244,201518,204319,100720,1627668,203866,202633,1628277,203400,1628922,0
203866,202633,1628277,203400,1628922,1628244,201518,204319,100720,1627668,2
1628244,201518,204319,100720,1627668,203866,202633,1628277,203400,1628922,0
203866,202633,1628277,203400,1628922,1628244,201518,204319,100720,1627668,2
1628244,201518,204319,100720,1627668,203866,202633,1628277,203400,1628922,0
203866,202633,1628277,203400,1628922,1628244,201518,204319,100720,1627668,0
1628244,201518,204319,100720,1627668,203866,202633,1628277,203400,1628922,0
203866,202633,1628277,203400,1628922,1628244,201518,204319,100720,1627668,3
1628244,201518,204319,100720,1627668,203866,202633,1628277,203400,1628922,0
203866,202633,1628277,203400,1628922,1628244,1628886,204319,201907,1627668,1
1628244,1628886,204319,201907,1627668,203866,202633,1628277,203400,1627672,2
203866,202633,1628277,203400,1627672,1628244,1628886,204319,201907,1627668,0
1628244,1628886,204319,201907,1627668,203866,202633,1628277,203400,1627672,3
203866,202633,1628277,203400,1627672,1628244,1628886,204319,201907,1627668,2
1628244,1628886,204319,201907,1627668,203866,202633,1628277,203400,1627672,0
203866,202633,1628277,203400,1627672,1628244,1628886,204319,201907,1627668,0
1628244,1628886,204319,201907,1627668,203866,202633,1628277,203400,1627672,1
203866,202633,1628277,203400,1627672,1628244,1628886,204319,201907,1627668,0
1628244,1628886,204319,201907,1627668,203866,202633,1628277,203400,1627672,0
203866,202633,1628277,203400,1627672,1628244,1628886,201049,201907,1627668,2
1628244,1628886,201049,201907,1627668,203866,202633,1628277,203400,1627672,2
203866,202633,1628277,203400,1627672,1628244,1628886,201049,201907,1627668,0
1628244,1628886,201049,201907,1627668,203866,202633,1628277,203400,1627672,3
203017,202633,1628277,203400,1627672,1628244,1628886,201049,201907,201518,2
1628244,1628886,201049,201907,201518,203017,202633,1628277,203400,1627672,2
203017,202633,1628277,203400,1627672,1628244,1628886,201049,201907,201518,0
1628244,1628886,201049,201907,201518,203017,202633,1628277,203400,1627672,0
203017,202633,1628277,203400,1627672,1628244,1628886,201049,201907,201518,0
1628244,1628886,201049,201907,201518,203017,202633,1628277,203400,1627672,0
203017,202633,1628277,203400,1627672,1628244,1628886,201049,201907,201518,2
1628244,1628886,201049,201907,201518,203017,202633,1628277,203400,1627672,0
1628244,201907,1628886,201049,1627668,202633,1627672,203400,203017,1628277,0
202633,1627672,203400,203017,1628277,204321,201907,1628886,201049,1627668,2
204321,201907,1628886,201049,1627668,202633,1627672,203400,203017,1628277,0
202633,1627672,203400,203017,1628277,204321,201907,1628886,201049,1627668,2
204321,100720,203827,204319,1627668,202633,1627672,203400,203017,1628277,0
202633,1627672,203400,203017,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1627672,203400,203017,1628277,2
202633,1627672,203400,203017,1628277,204321,100720,203827,204319,1627668,3
204321,100720,203827,204319,1627668,202633,1627672,203400,203017,1628277,2
202633,1627672,203400,203017,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1627672,203400,203017,1628277,3
202633,1627672,203400,203017,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1627672,203400,203017,1628277,2
202633,1627672,203400,203866,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1627672,203400,203866,1628277,0
202633,1627672,203400,203866,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1627672,203400,203866,1628277,2
202633,1627672,203400,203866,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1627672,203400,203866,1628277,2
202633,1627672,203400,203866,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1627672,203400,203866,1628277,3
202633,1627672,203400,203866,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1627672,203400,203866,1628277,2
202633,1627672,203400,203866,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1628922,203400,203866,1628277,3
202633,1628922,203400,203866,1628277,204321,100720,203827,204319,1627668,0
204321,100720,203827,204319,1627668,202633,1628922,203400,203866,1628277,3
202633,1628922,203400,203866,1628277,204321,100720,203827,204319,1627668,2
201907,1628886,1628244,1628920,201049,202633,1628922,203400,203866,1628277,0
202633,1628922,203400,203866,1628277,201907,1628886,1628244,1628920,201049,0
201907,1628886,1628244,1628920,201049,202633,1628922,203400,203866,1628277,0
204297,1628922,1628285,203866,1628277,201907,1628886,1628244,1628920,201049,1
201907,1628886,1628244,1628920,201049,204297,1628922,1628285,203866,1628277,2
204297,1628922,1628285,203866,1628277,201907,1628886,1628244,1628920,201049,2
201907,1628886,1628244,1628920,201049,204297,1628922,1628285,203866,1628277,3
204297,1628922,1628285,203866,1628277,201907,1628886,1628244,1628920,201049,0
201907,1628886,1628244,1628920,201049,204297,1628922,1628285,203866,1628277,0
204297,1628922,1628285,203866,1628277,201907,1628886,1628244,1628920,201049,0
203014,100949,203833,201496,201502,201913,202250,203829,201919,202259,0
201913,202250,203829,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,203829,201919,202259,3
201913,202250,203829,201919,202259,203014,100949,203833,201496,201502,2
203014,100949,203833,201496,201502,201913,202250,203829,201919,202259,2
201913,202250,203829,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,203829,201919,202259,2
201913,202250,203829,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,203829,201919,202259,0
201913,202250,203829,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,203829,201919,202259,2
201913,202250,203829,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,203829,201919,202259,0
201913,202250,204327,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,204327,201919,202259,0
201913,202250,204327,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,204327,201919,202259,2
201913,202250,204327,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,204327,201919,202259,0
201913,202250,204327,201919,202259,203014,100949,203833,201496,201502,2
203014,100949,203833,201496,201502,201913,202250,204327,201919,202259,2
201913,202250,204327,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,204327,201919,202259,0
201913,202250,204327,201919,202259,203014,100949,203833,201496,201502,0
203014,100949,203833,201496,201502,201913,202250,204327,201919,202259,0
201913,202250,204327,201919,202259,203014,100949,203833,201496,201502,3
203824,100949,203833,201496,202650,203411,204320,204327,201919,204329,0
203411,204320,204327,201919,204329,203824,100949,203833,201496,202650,0
203824,100949,203833,201496,202650,203411,204320,204327,201919,204329,2
203411,204320,204327,201919,204329,203824,100949,203833,201496,202650,0
203824,100949,203833,201496,202650,203411,204320,204327,201919,204329,0
203411,204320,204327,201919,204329,203824,100949,203833,201496,202650,3
203824,100949,203833,203014,202650,203411,204320,204327,1628915,204329,1
203411,204320,204327,1628915,204329,203824,100949,203833,203014,202650,0
203824,200665,203833,203014,202650,203411,204320,204327,1628915,204329,0
203411,204320,204327,1628915,204329,203824,200665,203833,203014,202650,2
203824,200665,203833,203014,202650,203411,204320,204327,1628915,204329,2
203411,204320,204327,1628915,204329,203824,200665,203833,203014,202650,0
203824,200665,203833,203014,202650,203411,204320,204327,1628915,204329,0
203411,204327,1628915,204320,202250,202650,203833,203014,200665,203824,2
202650,203833,203014,200665,203824,203411,204327,1628915,204320,202250,2
203411,204327,1628915,204320,202250,202650,203833,203014,200665,203824,2
202650,203833,203014,200665,203824,203411,204327,1628915,204320,202250,2
203411,204327,1628915,204320,202250,202650,203833,203014,200665,203824,0
201496,100949,203014,203029,203824,203411,203829,1628915,204320,202250,2
203411,203829,1628915,204320,202250,201496,100949,203014,203029,203824,3
201496,100949,203014,203029,203824,203411,203829,1628915,204320,202250,1
203411,203829,1628915,204320,202250,201496,100949,203014,203029,203824,2
201496,100949,203014,203029,203824,203411,203829,1628915,204320,202250,0
203411,203829,201889,204320,202250,201496,100949,203014,201502,203833,2
201496,100949,203014,201502,203833,203411,203829,201889,204320,202250,0
203411,203829,201889,204320,202250,201496,100949,203014,201502,203833,0
201496,100949,203014,201502,203833,203411,203829,201889,202259,202250,0
203411,203829,201889,202259,202250,201496,100949,203014,201502,203833,0
201496,100949,203014,201502,203833,203411,203829,201889,202259,202250,2
203411,203829,201889,202259,202250,201496,100949,203014,201502,203833,0
201496,100949,203014,201502,203833,203411,203829,201889,202259,202250,2
203411,203829,201889,202259,202250,201496,100949,203014,203029,203833,0
201496,100949,203014,203029,203833,203411,203829,201889,202259,202250,3
203411,204327,201889,202259,202250,201496,100949,203014,203029,203833,0
201496,100949,203014,203029,203833,203411,204327,201889,202259,202250,0
203411,204327,201889,202259,202250,201496,100949,203014,203029,203833,0
201496,100949,203014,203029,203833,203411,204327,201889,202259,202250,3
201913,204327,201889,202259,202250,201496,100949,203014,203029,203833,0
201496,100949,203014,203029,203833,201913,204327,201889,202259,202250,0
201913,204327,201889,202259,202250,201496,100949,203014,203029,203833,0
201496,100949,203014,203029,203833,201913,204327,201889,202259,202250,0
201913,204327,201889,202259,202250,201496,100949,203014,203029,203833,0
201496,100949,203014,203029,203833,201913,204327,201889,202259,202250,0
203829,201919,204320,202259,202250,201496,203824,202650,203029,203833,2
201496,203824,202650,203029,203833,203829,201919,204320,202259,202250,2
203829,201919,204320,202259,202250,201496,203824,202650,203029,203833,0
201496,203824,202650,203029,203833,203829,201919,204320,202259,202250,0
203829,201919,204320,202259,202250,201496,203824,202650,203029,203833,0
201496,203824,202650,203029,203833,203829,201919,204320,202259,202250,3
203829,201919,204320,202259,202250,201496,203824,202650,203029,203833,2
201496,203824,202650,203029,203833,203829,201919,204320,202259,202250,3
201913,203829,202259,202250,201919,203833,203014,201502,201496,100949,2
203833,203014,201502,201496,100949,201913,203829,202259,202250,201919,0
201913,203829,202259,202250,201919,203833,203014,201502,201496,100949,0
203833,203014,201502,201496,100949,201913,203829,202259,202250,201919,0
201913,203829,202259,202250,201919,203833,203014,201502,201496,100949,2
203833,203014,201502,201496,100949,201913,203829,202259,202250,201919,3
201913,203829,202259,202250,201919,203833,203014,201502,201496,100949,0
203833,203014,201502,201496,100949,201913,203829,202259,202250,201919,2
201913,203829,202259,202250,201919,203833,203014,201502,201496,100949,0
203833,203014,201502,201496,100949,201913,203829,202259,202250,201919,0
201913,203829,202259,202250,201919,203833,203014,201502,201496,100949,0
203833,203014,201502,201496,100949,201913,203829,202259,202250,201919,0
201913,203829,202259,202250,201919,203833,203014,201502,201496,100949,3
203833,203014,201502,201496,100949,201913,203829,202259,202250,201919,2
201913,203829,202259,202250,201919,203833,203014,201502,201496,100949,0
203833,203014,201502,201496,100949,201913,203411,204327,202250,201919,2
201913,203411,204327,202250,201919,203833,203014,201502,201496,100949,0
203833,203014,201502,201496,100949,201913,203411,204327,202250,201919,2
201913,203411,204327,202250,201919,203833,203014,201502,201496,100949,0
203833,203014,201502,201496,100949,201913,203411,204327,202250,201919,0
201913,203411,204327,202250,201919,203833,203014,201502,201496,100949,0
203833,203014,201502,201496,100949,201913,203411,204327,202250,201919,0
1628915,203411,204327,204329,204320,203833,203029,1628926,201496,100949,2
203833,203029,1628926,201496,100949,1628915,203411,204327,204329,204320,0
1628915,203411,204327,204329,204320,203833,203029,1628926,201496,100949,0
203833,203029,1628926,201496,100949,1628915,203411,204327,204329,204320,2
1628915,203411,204327,204329,204320,203833,203029,1628926,201496,100949,0
203833,203029,1628926,201496,203824,1628915,203411,204327,204329,204320,0
1628915,203411,204327,204329,204320,203833,203029,1628926,201496,203824,0
203833,203029,1628926,201496,203824,1628915,203411,204327,204329,204320,0
1628915,203411,204327,204329,204320,203833,203029,1628926,201496,203824,0
203833,203029,202650,201496,203824,1628915,203411,204327,202250,204320,3
1628915,203411,204327,202250,204320,203833,203029,202650,201496,203824,0
203833,203029,202650,201496,203824,1628915,203411,204327,202250,204320,0
1628915,203411,204327,202250,204320,203833,203029,202650,201496,203824,3
203833,203029,202650,201496,203824,1628915,203411,204327,202250,204320,2
1628915,203411,204327,202250,204320,203833,203029,202650,1628926,203824,2
203833,203029,202650,1628926,203824,1628915,203411,204327,202250,204320,0
1628915,203411,204327,202250,204320,203833,203029,202650,1628926,203824,0
203029,100949,203824,202650,203014,203829,202250,204320,203411,1628915,3
203829,202250,204320,203411,1628915,203029,100949,203824,202650,203014,0
203029,100949,203824,202650,203014,203829,202250,204320,203411,1628915,0
203829,202250,204320,203411,1628915,203029,100949,203824,202650,203014,0
203029,100949,203824,202650,203014,203829,202250,204320,203411,1628915,3
203829,202250,204320,203411,1628915,203029,100949,203824,202650,203014,0
203029,100949,203824,202650,203014,203829,202250,204320,203411,1628915,0
203829,202250,204320,203411,1628915,203029,100949,203824,202650,203014,0
203029,201496,203824,202650,201502,203829,201889,204320,202259,201919,3
203829,201889,204320,202259,201919,203029,201496,203824,202650,201502,0
203029,201496,203824,202650,201502,203829,201889,204320,202259,201919,2
203829,201889,204320,202259,201919,203029,201496,203824,202650,201502,0
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,201919,0
204327,201889,204320,202259,204296,1628317,200665,1628926,202650,201502,3
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,204296,0
204327,201889,204320,202259,204296,1628317,200665,1628926,202650,201502,2
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,204296,2
204327,201889,204320,202259,204296,1628317,200665,1628926,202650,201502,0
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,204296,0
204327,201889,204320,202259,204296,1628317,200665,1628926,202650,201502,2
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,204296,3
204327,201889,204320,202259,204296,1628317,200665,1628926,202650,201502,0
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,204296,0
204327,201889,204320,202259,204296,1628317,200665,1628926,202650,201502,0
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,204296,0
204327,201889,204320,202259,204296,1628317,200665,1628926,202650,201502,2
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,204296,0
204327,201889,204320,202259,204296,1628317,200665,1628926,202650,201502,2
1628317,200665,1628926,202650,201502,204327,201889,204320,202259,204296,2
204327,1628915,204320,202259,204296,1628317,200665,1628926,202650,201502,1
